datetime,AAVEEUR,ADAEUR,ALGOEUR,ANKREUR,ANTEUR,ATOMEUR,AXSEUR,BADGEREUR,BALEUR,BANDEUR,BATEUR,BCHEUR,BNTEUR,DYDXEUR,CHZEUR,COMPEUR,CQTEUR,CRVEUR,CTSIEUR,DAIEUR,DASHEUR,DOTEUR,ENJEUR,EOSEUR,EWTEUR,FILEUR,FLOWEUR,GHSTEUR,GNOEUR,GRTEUR,ICXEUR,INJEUR,KAREUR,KAVAEUR,KEEPEUR,KNCEUR,KSMEUR,LINKEUR,LPTEUR,LRCEUR,LSKEUR,MANAEUR,MATICEUR,MINAEUR,MIREUR,MKREUR,MOVREUR,NANOEUR,OCEANEUR,OGNEUR,OMGEUR,OXTEUR,PAXGEUR,PERPEUR,QTUMEUR,RARIEUR,RENEUR,REPV2EUR,SANDEUR,SCEUR,SDNEUR,SNXEUR,SOLEUR,SRMEUR,STORJEUR,SUSHIEUR,TRXEUR,UNIEUR,WAVESEUR,DOGEEUR,ETCEUR,ETHEUR,LTCEUR,MLNEUR,REPEUR,XTZEUR,XBTEUR,XLMEUR,XMREUR,XRPEUR,ZECEUR,YFIEUR,ZRXEUR
2020-12-15,88.9,0.130499,0.2576,,2.4995,4.3008,,,10.1,,0.17957,227.92,,,,126.09,,0.526,,0.8245,79.618,4.0291,,2.3427,,24.357,,,51.5,,0.3333,,,1.3232,0.20255,0.7482,41.61,10.5711,,,1.045581,0.8,,,,,,0.877955,,,2.674453,0.21103,1511.93,,2.0805,,,13.036,,0.00267,,4.328,,,0.28814,,0.023975,2.863,7.1059,0.002659,4.971,482.62,67.81,25.532,13.857,1.8317,15855.5,0.139931,125.8,0.40981,56.162,21258.0,
2020-12-16,73.29,0.126722,0.26758,,2.5205,4.33,,,10.03,,0.17962,237.59,,,,123.58,,0.516,,0.82322,79.3,4.3138,,2.356,,23.89,,,51.16,,0.329,,,1.2984,0.20211,0.7804,46.67,10.42531,,,1.044238,0.07579,,,,,,0.877447,,,2.586,0.20946,1535.88,,2.13267,,,13.25,,0.00268,,4.4,,,0.29305,,0.024044,2.74,6.6869,0.0026307,4.98,484.69,66.94,26.409,13.58,1.8365,15989.2,0.136747,124.01,0.38529,55.747,20377.0,
2020-12-17,71.96,0.137813,0.27872,,2.5667,4.4999,,,11.6,,0.19061,255.31,,,,127.28,,0.533,,0.82087,86.259,4.3952,,2.5422,,23.31,,,55.27,,0.3489,,,1.3399,0.2016,0.7694,46.84,11.05897,,,1.0855,0.0719,,,,,,0.958674,,,2.747081,0.2196,1533.02,,2.27,,,13.34,,0.0028,,4.327,,,0.29927,,0.025773,2.9,6.8541,0.0028158,5.284,522.1,76.23,27.157,14.0,1.9399,17490.1,0.158482,129.88,0.46629,60.0,22252.0,
2020-12-18,68.32,0.133171,0.27094,,2.6642,4.3584,,,11.34,,0.18437,253.01,,,,144.32,,0.534,,0.81503,88.197,4.355,,2.4834,,23.1,,,54.78,0.213,0.33,,,1.3008,0.19013,0.7462,46.58,10.96399,,,1.065615,0.07101,,,,,,0.937199,,,2.61326,0.20769,1565.08,,2.18,,,13.073,,0.00285,,4.296,,,0.285,,0.025042,3.005,6.4445,0.0030553,5.235,523.99,82.36,27.21,13.559,1.8705,18579.8,0.15185,129.98,0.47015,60.22,21667.0,
2020-12-19,73.8,0.134758,0.28767,,2.6446,4.3479,,,11.87,,0.20386,255.67,,,,130.5,,0.527,,0.81744,88.157,4.3724,,2.4955,,23.21,,,57.0,0.21301,0.354,,,1.3196,0.18773,0.7711,46.97,11.02572,,,1.124999,0.0729,,,,,,0.936386,,,2.644156,0.21003,1550.0,,2.24092,,,16.298,,0.00295,,4.994,,,0.29685,,0.02543,3.084,6.381,0.0031677,5.191,533.51,89.25,30.187,15.934,1.898,18852.5,0.151001,126.04,0.47595,60.087,22783.0,
2020-12-20,72.15,0.13353,0.28952,,2.6445,4.2801,,,11.42,,0.19868,258.33,,,,126.38,,0.541,,0.81414,88.141,4.3369,,2.4827,,22.919,,,56.69,0.395,0.3485,,,1.3278,0.19888,0.7662,45.25,10.96099,,,1.13803,0.07549,,,,,,0.91622,,,2.63407,0.20585,1540.71,,2.27901,,,15.77,,0.00295,,4.986,,,0.30092,,0.025392,3.227,6.2276,0.0031815,5.226,534.94,97.54,30.363,15.955,1.8896,19361.1,0.147597,125.68,0.46891,59.648,22353.0,
2020-12-21,69.37,0.132,0.27505,,2.5667,4.1107,,,10.85,,0.18951,284.3,,,,125.58,,0.504,,0.81619,89.256,4.2367,,2.5471,,23.15,,,56.55,0.60315,0.3502,,,1.2986,0.185,0.7539,43.69,10.66813,,,1.106775,0.072,,,,,,0.881177,,,2.588499,0.21765,1551.58,,2.29039,,,14.051,,0.00296,,4.837,,,0.2913,,0.025367,3.069,5.8431,0.0038179,5.261,520.66,93.56,28.714,15.209,1.8494,19156.0,0.144059,124.0,0.45325,59.746,21297.0,
2020-12-22,66.0,0.125152,0.26583,,2.4357,4.1155,,,10.33,,0.18303,256.5,,,,115.86,,0.455,,0.81855,85.0,3.9866,,2.3971,,20.4,,,54.68,0.38791,0.327,,,1.2259,0.17986,0.7147,40.65,10.0883,,,1.029085,0.06879,,,,,,0.850174,,,2.41999,0.2172,1555.95,,2.12,,,14.145,,0.00288,,5.022,,,0.28154,,0.024006,2.872,5.4957,0.0039,5.005,497.34,85.47,26.12,14.518,1.7823,18590.2,0.135232,119.2,0.42117,55.533,20000.0,
2020-12-23,69.27,0.128746,0.27639,,2.44,4.0462,,,10.8,,0.17898,264.6,,,,119.18,,0.462,,0.8208,86.643,4.2203,,2.3748,,20.265,,,56.46,0.44845,0.3271,,,1.2331,0.18695,0.73,44.58,10.48,,,1.049084,0.06904,,,,,,0.885368,,,2.465715,0.21249,1540.0,,2.12125,,,13.864,,0.00279,,5.939,,,0.28046,,0.023637,3.059,5.8451,0.0037106,5.03,521.53,93.6,26.8,14.505,1.7868,19508.5,0.132735,128.24,0.36578,55.8,20428.0,
2020-12-24,61.21,0.112472,0.23774,,2.4099,3.615,,,9.44,,0.15856,226.36,,,,106.67,,0.348,,0.82243,75.126,3.8738,,1.9015,,18.267,,,51.57,0.33456,0.289,,,1.1145,0.17017,0.619,38.7,9.02688,,,0.91,0.06113,,,,,,0.791027,,,1.900076,0.18319,1545.0,,1.6951,,,11.8,,0.00236,,5.87,,,0.2266,,0.020332,2.726,4.8364,0.0030765,4.188,480.72,84.18,23.19,13.699,1.4981,19090.1,0.104225,123.57,0.21371,45.49,16493.0,
2020-12-25,66.45,0.125533,0.25808,,2.3993,4.0719,,,10.25,,0.17883,244.1,,,,112.01,,0.394,,0.82181,81.001,4.1939,,2.1878,,19.559,,,54.02,0.3378,0.3116,,,1.1375,0.18603,0.6624,42.9,9.55,,,0.989,0.06593,,,,,,0.870665,,,2.137483,0.19776,1553.15,,1.88896,,,12.914,,0.00262,,6.121,,,0.25399,,0.02273,2.894,5.3365,0.0037788,4.621,503.0,91.37,24.289,14.354,1.6911,19473.0,0.129792,128.78,0.27833,51.0,19666.0,
2020-12-26,65.06,0.129133,0.25143,,2.3512,4.0211,,,10.18,,0.17552,261.44,,,,112.66,,0.399,,0.82231,84.519,4.2703,,2.1852,,19.82,,,54.45,0.29295,0.329,,,1.1133,0.18587,0.6788,41.02,9.47413,,,1.0,0.06454,,,,,,0.856511,,,2.118928,0.19123,1561.19,,1.87,,,13.467,,0.00256,,6.021,,,0.24572,,0.023385,2.858,5.4312,0.0037294,4.726,513.66,104.66,24.7,14.883,1.6549,20243.6,0.124801,130.56,0.26041,52.54,19285.0,
2020-12-27,62.24,0.129463,0.25293,,2.3895,3.9294,,,10.28,,0.17434,264.4,,,,106.2,,0.383,,0.81952,88.094,4.2441,,2.1357,,19.2,,,55.56,0.39554,0.3409,,,1.0652,0.18905,0.6607,39.81,8.97312,,,0.976373,0.06491,,,,,,0.845603,,,2.080255,0.18994,1559.8,,1.84729,,,13.023,,0.00266,,6.669,,,0.24493,,0.022715,2.798,5.1856,0.0036987,4.75,520.97,105.94,22.639,13.77,1.6183,21621.4,0.120005,137.34,0.24081,54.355,18460.0,
2020-12-28,64.15,0.125526,0.26087,,2.4056,3.9261,,,10.97,,0.16984,274.1,,,,107.01,,0.382,,0.81449,87.337,4.1808,,2.2128,,18.0,,,58.25,0.32163,0.3265,,,1.0453,0.18105,0.672,40.14,9.85853,,,0.982294,0.06519,,,,,,0.915769,,,2.145599,0.19388,1586.17,,1.83733,,,12.681,,0.0027,,6.595,,,0.24268,,0.023393,2.914,5.1896,0.0037046,4.758,555.8,103.78,22.734,14.205,1.6249,21329.8,0.11782,127.59,0.23036,54.325,18480.0,
2020-12-29,66.9,0.14394,0.29275,,2.4401,4.3971,,,11.73,,0.17236,294.68,,,,117.17,,0.408,,0.8206,87.478,5.3831,,2.2577,,17.979,,,61.13,0.31322,0.3698,,,1.1131,0.17614,0.7054,47.82,10.34427,,,0.973744,0.06624,,,,,,0.879373,,,2.185742,0.19458,1559.84,,1.945,,,13.318,,0.00282,,6.544,,,0.25775,,0.024158,3.05,5.4208,0.0037384,4.838,596.84,106.11,23.62,14.211,1.7354,22121.3,0.118027,136.14,0.20308,56.527,18640.0,
2020-12-30,64.07,0.155878,0.28295,,2.4249,4.6,,,11.22,,0.16848,287.72,,,,113.61,,0.388,,0.81893,84.993,6.1624,,2.1539,,16.68,,,60.23,0.305,0.3845,,,1.0637,0.16706,0.6757,49.89,9.61156,,,0.945001,0.0649,,,,,,0.873076,,,2.107912,0.18964,1565.87,,1.85853,,,14.158,,0.00262,,6.34,,,0.2441,,0.022546,3.009,5.7218,0.0036548,4.662,597.32,105.02,22.926,14.379,1.667,22345.0,0.112851,131.9,0.18043,53.5,18143.0,
2020-12-31,65.13,0.149616,0.27286,,2.4515,4.4107,,,11.35,,0.16374,291.9,,,,127.57,,0.477,,0.81541,82.727,5.8845,,2.1169,,17.564,,,60.91,0.30596,0.3803,,,1.0544,0.16296,0.6534,50.45,9.1369,,,0.939079,0.06344,,,,,,0.864976,,,1.988002,0.18717,1569.18,,1.80016,,,13.501,,0.00275,,5.923,,,0.23577,,0.02193,3.38,5.3858,0.0037951,4.606,611.79,105.7,22.801,13.953,1.6178,23481.3,0.10629,130.7,0.17196,51.88,17699.0,
2021-01-01,72.42,0.148356,0.2748,,2.5331,5.2772,,,11.22,,0.16313,279.6,,,,121.87,,0.51,,0.82027,81.375,7.5762,,2.1187,,20.097,,,62.92,0.286,0.3806,,,1.0584,0.1547,0.6511,59.15,9.16901,,,0.932389,0.06339,,,,,,0.831,,,2.017099,0.18286,1587.95,,1.817,,,13.421,,0.00255,,5.918,,,0.23604,,0.02189,4.213,5.0079,0.0037907,4.634,602.3,101.56,21.673,13.883,1.6422,23647.2,0.104362,127.79,0.17939,52.366,18533.0,
2021-01-02,74.6,0.143233,0.326,,2.6195,4.7995,,,11.3,,0.16683,279.63,,,,119.14,,0.51,,0.81986,71.97,6.78,,2.158,,18.119,,,59.0,0.29479,0.3625,,,1.0631,0.163,0.6435,56.93,9.69469,,,0.932488,0.06794,,,,,,0.83,,,2.080218,0.18928,1583.11,,1.85302,,,13.715,,0.00277,,6.799,,,0.23503,,0.021988,3.871,4.8939,0.0046995,4.677,596.01,103.24,21.422,13.781,1.6424,23978.1,0.10811,110.86,0.19418,46.336,17700.0,
2021-01-03,68.64,0.143005,0.3286,,2.4994,4.3654,,,11.78,,0.16441,285.5,,,,110.15,,0.495,,0.80583,70.089,7.4127,,2.12,,17.441,,,60.94,0.26335,0.3495,,,1.0441,0.17357,0.6321,55.98,9.84865,,,0.93036,0.06318,,,,,,0.843633,,,2.051646,0.18725,1575.31,,1.8114,,,13.235,,0.00368,,6.579,,,0.23634,,0.021947,3.913,4.5074,0.0085805,4.656,624.0,110.3,20.601,13.443,1.6093,25930.0,0.102662,115.64,0.17799,46.513,17258.0,
2021-01-04,74.08,0.161948,0.33568,,2.4325,4.5825,,,12.7,,0.1712,333.93,,,,114.85,,0.531,,0.79997,70.537,7.9798,,2.1989,,16.971,,,71.06,0.23392,0.3872,,,1.0983,0.174,0.6699,58.0,10.773,,,0.987949,0.06369,,,,,,1.342616,,,2.424872,0.18272,1576.68,,1.97196,,,13.53,,0.00366,,7.442,,,0.24644,,0.02326,4.329,4.3945,0.0077558,5.197,769.24,126.54,23.956,13.707,1.6843,25945.5,0.10727,108.75,0.17704,46.78,19025.0,
2021-01-05,93.41,0.183655,0.365,,2.6733,4.9291,,,13.0,,0.17788,331.0,,,,123.33,,0.552,,0.81532,72.5,7.7499,,2.2973,,17.418,,,78.0,0.25139,0.4269,,,1.2418,0.17726,0.6733,55.98,11.07438,,,0.9955,0.06445,,,,,,1.218881,,,2.7,0.19169,1637.93,,2.05799,,,13.428,,0.00352,,9.37,,,0.24685,,0.025228,4.424,4.3946,0.0079826,5.722,848.64,126.65,25.1,13.833,1.8987,26076.0,0.13434,108.94,0.192,49.17,19054.0,
2021-01-06,97.68,0.210561,0.38918,,2.7049,5.0438,,,13.76,,0.18852,340.5,,,,131.7,,0.558,,0.81391,72.596,7.9117,,2.3502,,17.6,,,81.68,0.27572,0.4498,,,1.2802,0.18591,0.7444,55.9,11.80539,,,0.996645,0.0671,,,,,,1.24845,,,2.877054,0.20929,1641.05,,2.13006,,,13.99,,0.00341,,10.164,,,0.25365,,0.023276,5.103,4.5474,0.0081174,5.9,894.57,128.85,25.812,14.908,1.9317,27612.5,0.1575,111.35,0.18365,48.65,19401.0,
2021-01-07,92.7,0.270409,0.41602,,2.8997,5.4307,,,14.95,,0.20313,367.7,,,,149.95,,0.595,,0.80998,76.551,8.1658,,2.7353,,17.863,,,87.9,0.30023,0.5065,,,1.4727,0.19997,0.9652,61.2,13.97692,,,1.105904,0.07438,,,,,,2.072248,,,3.011994,0.2296,1593.66,,2.45471,,,15.186,,0.00366,,9.854,,,0.28497,,0.024714,5.2,4.7427,0.008448,6.124,980.0,137.0,28.399,15.508,2.145,29802.0,0.278,115.13,0.20172,51.859,20103.0,
2021-01-08,94.17,0.242135,0.37287,,2.8078,5.0673,,,14.94,,0.20788,364.37,,,,139.36,,0.583,,0.81113,80.048,7.8393,,2.5919,,17.888,,,87.43,0.27544,0.4758,,,1.3767,0.19484,0.8639,56.26,12.98504,,,1.104532,0.10434,,,,,,3.526032,,,2.856089,0.23,1597.25,,2.35171,,,15.768,,0.00396,,9.426,,,0.28237,,0.02506,5.076,4.8061,0.0079019,5.86,992.66,137.69,27.42,15.689,2.0501,31963.3,0.25407,115.52,0.26202,55.15,26888.0,
2021-01-09,90.21,0.247101,0.37029,,2.6518,4.8228,,,14.62,,0.20414,355.01,,,,134.2,,0.566,,0.81173,78.225,7.5596,,2.5268,,17.56,,,89.58,0.26776,0.513,,,1.3269,0.19285,0.9244,56.72,12.38649,,,1.057534,0.10054,,,,,,3.292843,,,2.76945,0.221,1538.88,,2.33203,,,14.871,,0.00391,,9.563,,,0.31079,,0.024635,4.768,4.5609,0.0079571,5.673,988.77,140.0,26.684,14.923,1.9977,32990.5,0.241485,115.7,0.26032,55.849,28690.0,
2021-01-10,94.78,0.265065,0.38913,,2.9,5.2406,,,15.87,,0.21994,460.55,,,,145.64,,0.616,,0.79493,88.119,7.8087,,2.9008,,17.692,,,89.49,0.28148,0.5574,,,1.4922,0.18962,0.9575,55.98,14.08698,,,1.170855,0.09259,,,,,,2.866059,,,3.016815,0.25573,1534.18,,2.62231,,,16.029,,0.0041,,10.47,,,0.32218,,0.027318,5.013,5.005,0.00822,6.255,1021.21,141.89,29.179,16.381,2.1152,32144.6,0.249219,118.02,0.26015,63.111,28737.0,
2021-01-11,103.0,0.244001,0.37005,,3.0612,5.1876,,,15.46,,0.2084,484.93,,,,157.51,,0.612,,0.80677,118.527,7.5086,,2.475,,18.86,,,92.11,0.26176,0.494,,,1.4668,0.19074,0.9134,57.52,13.11529,,,1.154326,0.08551,,,,,,2.6,,,2.956057,0.23201,1523.1,,2.76266,,,16.158,,0.00393,,11.443,,,0.3209,,0.026439,4.834,5.2819,0.0079168,7.172,1015.01,137.8,29.051,16.599,2.2345,30845.0,0.23,149.19,0.25462,78.305,27427.0,
2021-01-12,94.27,0.227069,0.34329,,2.7029,4.7107,,,13.27,,0.18915,392.19,,,,138.79,,0.512,,0.82273,102.862,6.8075,,2.1922,,17.75,,,80.2,0.23868,0.4973,,,1.2701,0.172,0.8073,51.66,12.03445,,,1.023372,0.07694,,,,,,2.328033,,,2.548792,0.20744,1523.76,,2.37813,,,14.706,,0.00361,,10.569,,,0.27398,,0.023794,4.311,4.5934,0.0072341,5.926,894.13,114.33,26.393,15.011,1.9161,29107.4,0.223929,129.89,0.23618,72.123,24333.0,
2021-01-13,103.3,0.236466,0.3274,,2.5528,4.6783,,,12.56,,0.18904,370.3,,,,149.44,,0.513,,0.81949,105.098,6.8131,,2.1294,,17.235,,,77.59,0.22669,0.4652,,,1.2062,0.16938,0.8156,50.64,11.44773,,,1.020053,0.08897,,,,,,2.842643,,,2.450332,0.20556,1528.06,,2.25635,,,14.331,,0.00343,,12.227,,,0.26902,,0.023196,4.583,4.9033,0.0066169,5.736,860.84,109.37,30.599,14.969,1.8832,27915.8,0.229411,130.29,0.2392,81.418,24208.0,
2021-01-14,120.75,0.256947,0.37135,,2.6864,5.1346,,,14.41,,0.20534,407.7,,,,173.47,,0.566,,0.82254,109.318,9.0,,2.2756,,17.868,,,84.4,0.26684,0.5199,,,1.3526,0.17346,0.902,63.62,13.10823,,,1.103799,0.09512,,,,,,2.903152,,,2.67363,0.2176,1527.57,,2.44575,,,15.608,,0.00367,,12.765,,,0.292,,0.02533,5.216,5.2602,0.007142,6.254,929.08,121.24,31.423,15.919,2.0549,30726.1,0.249423,140.92,0.25163,96.45,27522.0,
2021-01-15,121.6,0.256278,0.37378,,2.6861,5.3299,,,14.59,,0.20266,433.32,,,,176.97,,0.654,,0.82381,109.258,11.8923,,2.307,,17.71,,,90.78,0.27478,0.4945,,,1.399,0.1814,0.8808,73.0,14.76999,,,1.123232,0.0909,,,,,,2.742788,,,2.669359,0.218,1540.07,,2.48789,,,16.013,,0.00374,,12.079,,,0.30935,,0.024808,5.71,5.2955,0.0077307,6.409,1011.57,125.17,30.102,16.008,2.0992,32187.1,0.249161,134.32,0.2436,91.5,27001.0,
2021-01-16,138.8,0.250579,0.40371,,2.787,6.5258,,,14.88,,0.20494,406.69,,,,168.14,,0.948,,0.82816,102.835,10.9021,,2.2809,,17.834,,,88.38,0.2827,0.5116,,,1.6595,0.18299,1.0222,69.47,17.28057,,,1.072727,0.08771,,,,,,2.610789,,,2.978197,0.21836,1525.17,,2.45607,,,15.7,,0.00378,,12.574,,,0.29699,,0.024682,6.106,5.3054,0.0078,6.3,967.61,118.96,29.577,16.087,2.2444,30450.0,0.235427,130.58,0.23156,86.411,25210.0,
2021-01-17,148.19,0.290001,0.42971,,2.8901,7.4884,,,15.9,,0.2207,405.52,,,,171.58,,0.917,,0.82833,103.419,14.8874,,2.3,,18.775,,,96.35,0.3861,0.5507,,,1.7759,0.19449,1.0551,84.81,16.639,,,1.141789,0.08969,,,,,,2.761454,,,2.94,0.23,1535.8,,2.51122,,,16.428,,0.00393,,12.7,,,0.31236,,0.02484,6.955,5.4567,0.007609,6.422,1016.3,118.92,32.794,16.424,2.36,29811.2,0.240864,128.79,0.23118,89.622,28008.0,
2021-01-18,155.38,0.315,0.48598,,4.0249,7.1409,,,17.28,,0.22773,396.86,,,,179.5,,1.396,,0.82834,102.868,14.142,,2.2873,,20.27,,,91.0,0.43065,0.5519,,,1.8114,0.20246,1.025,84.9,19.28194,,,1.164382,0.09221,,,,,,2.821598,,,3.109898,0.2516,1530.4,,2.64603,,,17.959,,0.00384,,12.933,,,0.34491,,0.025122,7.178,6.1002,0.00752,6.372,1019.68,118.09,31.83,17.168,2.4584,29628.7,0.251544,132.08,0.2295,85.037,28720.0,
2021-01-19,166.02,0.306832,0.46518,,3.5963,7.8969,,,18.99,,0.23381,420.82,,,,186.83,,1.323,,0.8275,106.839,13.72,,2.3282,,19.64,,,92.98,0.5095,0.6171,,,1.8361,0.28999,1.1042,90.18,18.22522,,,1.17,0.09773,,,,,,2.98261,,,3.473684,0.2641,1541.49,,2.73465,,,18.042,,0.00402,,12.901,,,0.35362,,0.02623,7.611,6.4736,0.00761,6.38,1040.3,125.66,34.337,17.515,2.5056,30290.0,0.252289,129.64,0.23598,86.041,31411.0,
2021-01-20,153.38,0.303,0.4303,,3.3078,7.3417,,,18.22,,0.22101,418.95,,,,173.79,,1.098,,0.82428,102.721,13.5224,,2.3006,,18.727,,,98.59,0.44192,0.574,,,1.8371,0.26387,1.041,83.63,16.93085,,,1.144676,0.101,,,,,,2.882894,,,3.178321,0.24124,1525.54,,2.60986,,,17.785,,0.00413,,12.501,,,0.33602,,0.02527,7.08,5.8309,0.0074747,6.454,1126.83,125.25,35.898,18.284,2.372,29600.5,0.245675,129.69,0.24244,84.41,28377.0,
2021-01-21,163.86,0.309658,0.45227,,3.2799,7.3491,,,18.25,,0.22982,410.22,,,,175.67,,1.34,,0.82533,100.231,14.8345,,2.2916,,18.45,,,97.94,0.4333,0.6663,,,1.8719,0.27301,1.07,88.0,18.03848,,,1.229632,0.11295,,,,,,2.811532,,,3.162716,0.24566,1556.72,,2.68,,,17.87,,0.00434,,13.038,,,0.33256,,0.025167,7.411,5.9648,0.0074847,6.509,1136.0,123.57,34.302,19.546,2.4024,29278.2,0.24265,126.3,0.24402,81.579,28081.0,
2021-01-22,130.44,0.253406,0.38073,,2.941,5.886,,,14.79,,0.20048,344.12,,,,144.96,,1.384,,0.82323,82.236,13.1348,,2.0908,,17.459,,,80.79,0.35895,0.5758,,,1.5509,0.22888,1.1262,76.5,15.14419,,,1.042001,0.096,,,,,,2.401,,,2.640499,0.22113,1550.99,,2.23727,,,14.819,,0.00363,,10.139,,,0.29108,,0.022701,6.241,4.9085,0.0067167,5.863,914.28,106.78,37.5,16.836,2.0207,25383.5,0.206489,107.16,0.22035,68.0,22949.0,
2021-01-23,155.89,0.286405,0.41566,,2.8635,6.5693,,,16.17,,0.25767,361.66,,,,163.79,,1.608,,0.82241,86.163,14.0767,,2.1559,,18.284,,,87.61,0.41547,0.5819,,,1.7537,0.233,1.1218,83.84,17.72706,,,1.108212,0.13038,,,,,,2.585063,,,2.744494,0.23491,1529.0,,2.40771,,,15.56,,0.00377,,11.69,,,0.31046,,0.02344,7.114,5.2379,0.0069757,6.123,1013.47,113.14,37.453,17.679,2.3931,27099.1,0.221359,111.27,0.22382,71.206,25185.0,
2021-01-24,176.0,0.283973,0.45709,,3.1745,6.8639,,,16.98,,0.27094,354.7,,,,169.91,,1.761,,0.82341,86.434,15.4064,,2.2231,,18.664,,,88.5,0.48323,0.5981,,,1.8376,0.22211,1.1138,88.25,20.39282,,,1.133305,0.1591,,,,,,2.585,,,2.958504,0.24389,1536.29,,3.25492,,,15.893,,0.00385,,11.958,,,0.31874,,0.024067,7.669,5.4215,0.0070276,6.11,1013.45,113.18,34.508,17.792,2.5965,26382.5,0.221914,113.98,0.22339,70.21,25032.0,
2021-01-25,219.14,0.29113,0.46303,,3.5116,6.7915,,,18.97,,0.26181,361.49,,,,206.44,,1.854,,0.82332,87.5,14.79,,2.231,,18.719,,,99.5,0.4599,0.6251,,,2.1327,0.24824,1.1375,85.45,20.3993,,,1.109372,0.14195,,,,,,2.782034,,,2.953469,0.24165,1530.43,,2.91697,,,16.242,,0.00381,,14.446,,,0.338,,0.02467,9.909,5.7555,0.0071677,6.294,1145.45,115.95,32.874,17.548,2.5025,26545.1,0.223239,113.66,0.22484,74.067,26561.0,
2021-01-26,203.97,0.283071,0.45822,,3.2039,6.3872,,,17.31,,0.24907,356.5,,,,175.54,,1.655,,0.82482,86.624,14.2,,2.1857,,18.482,,,94.52,0.43578,0.67,,,1.9604,0.27049,1.0828,81.39,19.28313,,,1.090172,0.13641,,,,,,2.6556,,,2.919259,0.24262,1537.91,,2.7,,,15.882,,0.0037,,12.737,,,0.31731,,0.0243,9.34,5.5,0.0068904,6.198,1087.48,113.13,31.592,16.896,2.4073,26604.6,0.215666,113.22,0.22062,72.38,24093.0,
2021-01-27,228.83,0.282621,0.49477,,3.3146,6.359,,,17.72,,0.24631,351.77,,,,195.65,,1.769,,0.82166,86.299,14.0714,,2.1621,,18.228,0.314,,94.51,0.44118,0.74,,,1.8716,0.25777,1.0852,83.1,19.00437,,,1.072114,0.13805,,,,,,2.630681,,,2.834731,0.24344,1533.73,,2.81523,,,15.521,,0.00363,,13.88,,,0.346,,0.024017,11.449,5.6234,0.006798,6.119,1123.62,110.81,29.621,17.503,2.3875,26705.9,0.215037,113.15,0.2207,73.121,24747.0,
2021-01-28,235.72,0.258189,0.44757,,2.8981,5.789,,,15.9,,0.2501,313.0,,,,181.86,,1.499,,0.8263,79.882,12.7706,,2.0696,,17.786,5.408,,90.15,0.39998,0.6638,,,1.7657,0.235,0.98,79.0,17.3571,,,1.003,0.1207,,,,,,2.402978,,,2.572524,0.22222,1530.79,,2.53047,,,14.575,,0.00343,,12.697,,,0.30318,,0.02347,12.2,5.0119,0.0061738,5.696,1026.72,101.3,28.16,16.018,2.3133,25125.1,0.196881,103.52,0.20748,65.0,22967.0,
2021-01-29,246.64,0.284325,0.46157,,3.1859,6.6353,,,19.44,,0.25297,334.45,,,,208.35,,1.714,,0.82518,84.976,13.9461,,2.2389,,18.064,5.799,,93.65,0.45934,0.68,,,1.89,0.2409,1.0634,93.89,19.02452,,,1.084669,0.13003,,,,,,3.225014,,,2.732581,0.234,1531.43,,2.74002,,,15.819,,0.00467,,13.971,,,0.32826,,0.024394,11.658,5.1756,0.0302636,6.374,1098.37,110.14,32.277,16.608,2.4791,27571.0,0.242544,111.82,0.21827,71.656,24463.0,
2021-01-30,240.78,0.286341,0.52562,,3.095,6.5791,,,21.48,,0.25471,335.79,,,,242.97,,1.68,,0.82407,86.429,13.8504,,2.2453,,18.357,5.172,,93.94,0.45801,0.6647,,,1.861,0.23696,1.0352,88.23,18.76123,,,1.080874,0.12755,,,,,,3.22,,,2.85842,0.23525,1547.08,,2.72426,,,15.99,,0.0062,,14.019,,,0.3633,,0.027509,12.903,5.3641,0.0378263,6.276,1137.21,111.11,30.996,16.39,2.4025,28240.5,0.241947,115.96,0.23337,70.545,24765.0,
2021-01-31,259.73,0.3,0.54761,,3.252,6.6427,,,23.25,,0.26111,343.82,,,,278.97,,2.096,,0.82459,86.129,13.6445,,2.4163,,18.145,7.434,,94.06,0.52218,0.6289,,,1.9559,0.22845,1.1383,83.14,19.48881,,,1.096255,0.12856,,,,,,2.958894,,,2.863437,0.24605,1540.35,,2.72867,,,15.208,,0.00545,,14.738,,,0.35501,,0.026532,16.154,5.5621,0.0232579,6.242,1136.13,109.97,32.417,16.785,2.3869,28251.3,0.270863,115.01,0.36626,69.5,25953.0,
2021-02-01,247.78,0.284995,0.53914,,3.4449,6.7262,,,21.74,,0.25028,330.15,,,,287.38,,2.075,,0.82539,84.616,13.3112,,2.4206,,18.393,8.043,,91.0,0.65608,0.5942,,,1.8333,0.21497,1.069,80.35,18.62,,,1.070272,0.127,,,,,,2.833851,,,2.913977,0.25357,1550.16,,2.70454,,,14.92,,0.00614,,14.175,,,0.35,,0.026112,14.612,5.3993,0.0306048,6.093,1084.67,106.99,29.808,16.626,2.3437,27350.0,0.253853,113.72,0.40906,70.75,24507.0,
