date,SOLUSD,USDCUSD,ADAUSD,AVAXUSD,SHIBUSD,DOTUSD,TRXUSD,LINKUSD,WBTCUSD,UNIUSD,MATICUSD,BCHUSD,RNDRUSD,IMXUSD,ICPUSD,FILUSD,NEARUSD,ATOMUSD,DAIUSD,GRTUSD,INJUSD,MKRUSD,PEPEUSD,FETUSD,STXUSD,WIFUSD,XXBTZUSD,XETHZUSD,XXRPZUSD,DOGEUSD,XLTCZUSD,XETCZUSD,XXLMZUSD
2023-09-17 01:00:00,18.82,1.0000,0.247270,9.09,0.00000722,4.0763,0.083381,6.14445,26572.6,4.286,0.5176,210.30,1.5655,0.519,2.926,3.331,1.983,6.9499,1.00008,0.08422,7.063,1250.9,,0.2516,,,26539.8,1623.20,0.49294,0.0614719,63.56,15.312,0.116187
2023-09-18 01:00:00,19.65,1.0000,0.251638,9.10,0.00000727,4.1055,0.084017,6.56937,26700.0,4.359,0.5264,217.47,1.6054,0.534,2.993,3.330,2.149,7.3814,0.99998,0.08668,7.351,1239.8,,0.2749,,,26758.3,1637.34,0.50322,0.0619979,65.85,15.727,0.118015
2023-09-19 01:00:00,20.02,1.0000,0.254875,9.22,0.00000742,4.1573,0.084599,6.84392,27024.4,4.411,0.5445,218.80,1.6240,0.544,3.032,3.370,2.257,7.4968,1.00008,0.09059,7.535,1289.9,,0.3023,,,27228.6,1643.49,0.51401,0.0626879,67.31,15.759,0.118441
2023-09-20 01:00:00,20.30,0.9999,0.251728,9.05,0.00000745,4.1413,0.084488,6.90907,27142.4,4.366,0.5409,215.51,1.5993,0.552,2.996,3.357,2.287,7.2929,0.99979,0.09151,7.449,1345.7,,0.2966,,,27135.1,1622.72,0.52145,0.0626350,64.60,15.576,0.116927
2023-09-21 01:00:00,19.46,1.0000,0.244990,8.83,0.00000724,4.0135,0.083048,6.66698,26168.8,4.246,0.5196,208.64,1.6030,0.683,2.899,3.214,2.267,7.1505,0.99995,0.08763,7.096,1303.4,,0.3184,,,26567.6,1584.25,0.50725,0.0613173,64.75,15.201,0.113916
2023-09-22 01:00:00,19.43,1.0001,0.244869,8.86,0.00000731,4.0199,0.083377,6.96164,26607.0,4.264,0.5209,207.86,1.5702,0.653,2.924,3.226,2.378,7.1351,1.00009,0.08767,7.209,1273.2,,0.3523,,,26583.8,1593.07,0.51208,0.0615021,64.37,15.187,0.114644
2023-09-23 01:00:00,19.48,1.0000,0.246212,8.90,0.00000752,4.0299,0.083647,7.19000,26440.0,4.272,0.5206,208.10,1.5498,0.621,2.962,3.241,2.423,7.0826,1.00013,0.08893,7.016,1287.9,,0.3661,,,26580.8,1593.43,0.50769,0.0614752,65.08,15.225,0.114246
2023-09-24 01:00:00,19.37,1.0001,0.242970,8.78,0.00000729,3.9909,0.083607,6.97068,26201.0,4.233,0.5134,204.78,1.4843,0.591,2.915,3.211,2.516,6.9784,1.00008,0.08602,6.899,1271.3,,0.3592,,,26252.3,1580.91,0.50221,0.0607075,63.60,15.028,0.112260
2023-09-25 01:00:00,19.39,1.0001,0.245972,8.94,0.00000729,4.0631,0.084635,7.49875,26346.1,4.264,0.5193,210.23,1.4858,0.606,3.000,3.211,2.241,7.0316,1.00008,0.08787,7.092,1318.4,,0.3632,,,26289.8,1588.32,0.50541,0.0609312,64.33,15.184,0.113023
2023-09-26 01:00:00,19.03,1.0001,0.245252,9.05,0.00000726,4.0106,0.084712,7.36779,26215.3,4.247,0.5098,214.53,1.4863,0.588,2.958,3.168,2.309,6.9529,1.00010,0.08652,7.125,1427.4,,0.3848,,,26214.9,1593.37,0.50182,0.0606010,63.79,15.016,0.111919
2023-09-27 01:00:00,19.13,1.0000,0.244730,8.92,0.00000721,3.9887,0.085457,7.64040,26399.9,4.244,0.5030,228.87,1.5232,0.569,2.934,3.211,2.328,6.9665,1.00011,0.08554,7.130,1496.2,,0.3483,,,26359.9,1597.61,0.49890,0.0604895,63.52,15.318,0.112456
2023-09-28 01:00:00,19.97,1.0000,0.248947,9.28,0.00000729,4.0750,0.086752,7.80991,26900.0,4.412,0.5189,238.84,1.5399,0.581,3.083,3.309,2.324,7.1037,0.99999,0.08691,7.280,1511.8,,0.3574,,,27026.8,1652.83,0.50988,0.0614829,65.25,15.796,0.114170
2023-09-29 01:00:00,20.28,1.0000,0.249516,9.19,0.00000732,4.0734,0.089057,7.94523,26847.9,4.398,0.5255,235.19,1.5340,0.585,3.147,3.337,2.187,7.1025,1.00011,0.08700,7.554,1451.5,,0.3607,,,26920.1,1667.90,0.52158,0.0622266,65.56,15.851,0.112685
2023-09-30 01:00:00,21.37,1.0001,0.253971,9.25,0.00000735,4.1037,0.088591,8.19094,26954.2,4.463,0.5331,234.00,1.6921,0.590,3.165,3.354,2.390,7.2421,1.00011,0.08963,7.673,1534.8,,0.3652,,,26972.9,1671.01,0.51500,0.0620825,65.99,16.365,0.112212
2023-10-01 01:00:00,23.87,1.0001,0.266208,9.73,0.00000753,4.2598,0.090100,8.04791,27919.2,4.655,0.5687,242.33,1.6909,0.615,3.304,3.462,2.265,7.5710,1.00006,0.09326,7.947,1478.7,,0.3914,,,27981.1,1733.57,0.52411,0.0631535,68.14,16.673,0.114257
2023-10-02 01:00:00,23.36,0.9998,0.259715,9.31,0.00000732,4.1201,0.087467,7.47367,27475.6,4.462,0.5474,246.57,1.6628,0.578,3.135,3.334,2.291,7.1547,0.99984,0.08883,7.583,1452.8,,0.3637,,,27500.9,1663.05,0.51235,0.0620600,66.01,16.188,0.111736
2023-10-03 01:00:00,23.60,0.9999,0.261098,9.39,0.00000729,4.0741,0.090726,7.40364,27377.6,4.363,0.5666,230.49,1.7250,0.569,3.125,3.310,2.439,7.0735,1.00006,0.08819,7.374,1426.3,,0.3715,,,27428.2,1657.00,0.53909,0.0613739,65.52,15.684,0.114815
2023-10-04 01:00:00,23.15,0.9999,0.259033,10.11,0.00000724,4.0499,0.088892,7.67246,27846.9,4.305,0.5632,233.27,1.7279,0.571,3.173,3.313,2.834,6.9805,1.00000,0.08679,7.605,1443.9,,0.3903,,,27800.0,1647.70,0.53255,0.0614612,64.42,15.625,0.112599
2023-10-05 01:00:00,22.68,1.0000,0.260200,10.13,0.00000714,4.0215,0.088222,7.46010,27496.8,4.305,0.5447,230.96,1.8267,0.554,3.058,3.256,3.539,6.8392,0.99999,0.08447,7.415,1470.1,,0.4432,,,27413.8,1611.40,0.52279,0.0608755,64.81,15.450,0.110675
2023-10-06 01:00:00,23.42,1.0000,0.264901,10.65,0.00000725,4.0704,0.087195,7.64715,27821.1,4.386,0.5637,230.92,1.8338,0.560,3.072,3.339,3.363,6.9161,0.99991,0.08569,7.851,1440.5,,0.4262,,,27947.8,1645.85,0.52575,0.0613915,65.52,15.724,0.111676
2023-10-07 01:00:00,23.32,1.0000,0.258969,10.36,0.00000725,4.0543,0.088141,7.52595,28185.3,4.376,0.5641,229.99,1.8354,0.559,3.093,3.450,3.903,6.9647,1.00005,0.08576,7.775,1412.9,,0.4295,,,27973.4,1634.68,0.52198,0.0614615,65.48,15.654,0.111221
2023-10-08 01:00:00,23.23,0.9999,0.256630,10.08,0.00000719,4.0114,0.087976,7.68721,27903.4,4.340,0.5613,228.19,1.7603,0.559,3.087,3.392,3.795,6.9409,0.99993,0.08517,7.750,1403.5,,0.3741,,,27934.7,1633.64,0.51787,0.0609815,65.41,15.492,0.110780
2023-10-09 01:00:00,22.09,0.9999,0.251333,9.54,0.00000692,3.8764,0.086123,7.27138,27600.9,4.139,0.5292,218.44,1.7921,0.536,2.924,3.224,4.252,6.8303,0.99976,0.08127,7.485,1372.6,,0.3832,,,27586.1,1580.09,0.50269,0.0587316,63.09,15.021,0.105958
2023-10-10 01:00:00,22.11,1.0000,0.249110,9.53,0.00000689,3.8111,0.086300,7.26804,27646.9,4.120,0.5169,212.36,1.7952,0.540,2.971,3.199,4.308,6.6827,0.99992,0.08164,7.345,1377.8,,0.4459,,,27397.3,1567.39,0.49664,0.0590787,63.60,14.974,0.104310
2023-10-11 01:00:00,22.01,1.0000,0.247794,9.31,0.00000677,3.7372,0.086011,7.38329,27019.5,4.126,0.5145,213.97,1.7200,0.525,2.927,3.175,4.085,6.7062,0.99988,0.08010,7.416,1402.8,,0.4325,,,26868.2,1566.56,0.48889,0.0584798,61.53,14.914,0.103261
2023-10-12 01:00:00,21.29,1.0000,0.245774,9.12,0.00000680,3.6734,0.084869,7.19000,26219.7,4.000,0.5078,214.11,1.7486,0.517,2.932,3.208,3.761,6.5872,1.00008,0.07945,7.322,1361.4,,0.4417,,,26760.9,1539.37,0.48287,0.0578859,61.15,14.720,0.102523
2023-10-13 01:00:00,21.82,1.0001,0.245907,9.15,0.00000690,3.7201,0.085487,7.25502,26814.4,4.024,0.5148,217.34,1.7425,0.516,3.058,3.208,3.619,6.5657,1.00010,0.08067,7.565,1428.1,,0.4629,,,26867.9,1552.06,0.48521,0.0583923,61.57,14.839,0.102935
2023-10-14 01:00:00,22.00,1.0001,0.247053,9.14,0.00000702,3.7340,0.085053,7.31873,26986.9,4.089,0.5174,214.58,1.7320,0.530,3.101,3.213,3.674,6.5817,1.00014,0.08108,7.611,1414.6,,0.5002,,,26857.3,1555.01,0.48672,0.0598350,61.63,14.994,0.104318
2023-10-15 01:00:00,21.93,1.0001,0.247417,9.16,0.00000699,3.7519,0.086675,7.41921,27200.0,4.098,0.5150,215.23,1.8372,0.529,3.145,3.221,3.649,6.5975,1.00000,0.08200,7.791,1431.3,,0.5199,,,27170.1,1558.04,0.48756,0.0593013,61.65,14.906,0.106346
2023-10-16 01:00:00,23.97,0.9999,0.251490,9.42,0.00000711,3.7760,0.088901,7.54125,28393.8,4.127,0.5339,230.83,1.8707,0.544,3.164,3.254,3.799,6.6303,0.99995,0.08285,7.818,1415.2,,0.4606,,,28516.8,1600.25,0.49804,0.0600297,63.23,15.244,0.107365
2023-10-17 01:00:00,23.96,1.0000,0.246521,9.12,0.00000690,3.6740,0.088667,7.32597,28568.1,3.886,0.5192,226.49,1.9300,0.533,3.069,3.215,3.931,6.4441,0.99996,0.08033,7.907,1392.1,,0.5167,,,28415.8,1565.56,0.49149,0.0590620,62.13,14.940,0.103125
2023-10-18 01:00:00,23.41,1.0001,0.243026,8.91,0.00000677,3.6535,0.089211,7.35692,28275.9,3.939,0.5108,226.78,1.9275,0.519,3.058,3.175,3.781,6.2923,1.00010,0.07972,8.134,1386.5,,0.4978,,,28335.1,1563.75,0.48796,0.0586494,60.22,14.802,0.103271
2023-10-19 01:00:00,24.93,1.0000,0.247000,9.08,0.00000684,3.6472,0.089987,7.30610,28777.0,3.927,0.5175,227.33,1.9546,0.519,3.000,3.198,3.923,6.2654,0.99995,0.07763,8.452,1409.7,,0.5310,,,28726.9,1567.64,0.52036,0.0588916,61.79,14.811,0.107379
2023-10-20 01:00:00,27.03,1.0000,0.251367,9.23,0.00000691,3.7199,0.090710,7.57570,29678.8,4.002,0.5361,240.68,1.9760,0.537,3.133,3.220,3.547,6.4095,1.00006,0.08107,8.455,1429.2,,0.5343,,,29680.9,1604.57,0.51504,0.0599243,63.38,15.319,0.107549
2023-10-21 01:00:00,29.35,0.9999,0.258681,9.64,0.00000707,3.9087,0.091619,8.91250,30195.8,4.141,0.5725,243.91,1.9587,0.558,3.219,3.350,3.488,6.6233,0.99987,0.08291,8.812,1425.7,,0.5347,,,29920.2,1629.45,0.52128,0.0611269,64.68,15.683,0.110744
2023-10-22 01:00:00,29.02,0.9998,0.264098,10.08,0.00000712,3.9679,0.090381,10.18560,29648.8,4.211,0.6097,243.28,2.0827,0.580,3.233,3.421,3.212,6.7517,0.99979,0.08515,9.235,1447.5,,0.5131,,,29987.3,1663.25,0.52200,0.0616984,65.25,15.836,0.110846
2023-10-23 01:00:00,31.94,1.0000,0.280852,10.59,0.00000750,4.3638,0.092276,10.57080,33631.1,4.371,0.6371,261.94,2.0341,0.635,3.517,3.863,3.414,7.0267,0.99992,0.09108,11.005,1572.0,,0.5418,,,33084.4,1765.79,0.54756,0.0674712,69.06,16.635,0.115971
2023-10-24 01:00:00,30.19,0.9999,0.278865,10.32,0.00000740,4.1860,0.092303,10.37000,33859.0,4.217,0.6239,251.80,2.0762,0.631,3.601,3.837,3.230,6.9884,0.99988,0.09119,11.785,1498.7,,0.5225,,,33922.4,1784.47,0.55876,0.0665562,69.10,16.462,0.114317
2023-10-25 01:00:00,32.45,1.0001,0.280745,10.52,0.00000782,4.2904,0.093529,11.04957,34678.6,4.170,0.6305,254.24,2.1530,0.643,3.570,3.770,3.608,7.1174,1.00012,0.10153,12.114,1431.4,,0.5288,,,34489.9,1787.71,0.55540,0.0683596,68.73,16.396,0.114411
2023-10-26 01:00:00,32.75,1.0000,0.287206,11.06,0.00000790,4.2376,0.092881,10.92700,34212.8,4.115,0.6328,247.27,2.2678,0.655,3.546,3.734,3.619,7.1620,1.00002,0.09929,12.143,1417.9,,0.5538,,,34155.2,1803.93,0.55365,0.0719112,68.76,16.576,0.113135
2023-10-27 01:00:00,31.74,1.0000,0.289687,10.59,0.00000769,4.1358,0.093544,11.17950,33910.9,4.027,0.6090,239.34,2.4000,0.638,3.510,3.589,3.446,7.0263,0.99989,0.09780,13.570,1388.7,,0.5586,,,33915.1,1780.00,0.54312,0.0678317,67.03,16.084,0.111981
2023-10-28 01:00:00,31.66,0.9999,0.291041,10.99,0.00000796,4.1802,0.094350,10.93182,34364.3,4.083,0.6207,244.86,2.5503,0.662,3.719,3.737,3.407,7.1860,0.99999,0.10116,13.397,1434.6,,0.5580,,,34092.1,1776.70,0.54480,0.0690254,67.76,16.241,0.114128
2023-10-29 01:00:00,32.83,0.9999,0.295457,11.36,0.00000802,4.3141,0.094849,11.08501,34884.6,4.154,0.6385,246.03,2.4863,0.678,4.029,3.783,3.305,7.3148,0.99994,0.10616,13.925,1424.2,,0.5420,,,34529.5,1795.67,0.55607,0.0693430,68.74,16.605,0.115668
2023-10-30 00:00:00,34.96,1.0001,0.302559,11.44,0.00000798,4.5271,0.095650,11.24019,34478.0,4.172,0.6501,246.07,2.3805,0.680,4.043,3.856,3.303,8.1191,1.00000,0.10952,13.193,1395.2,,0.5332,,,34508.1,1810.36,0.57835,0.0696613,69.25,16.771,0.118972
2023-10-31 00:00:00,38.42,1.0000,0.293253,11.34,0.00000779,4.4503,0.097158,11.37098,34609.3,4.158,0.6367,245.06,2.4118,0.657,3.954,3.823,3.235,7.9348,0.99991,0.10439,14.183,1364.5,,0.5019,,,34655.2,1815.58,0.60002,0.0683000,68.95,17.498,0.121362
2023-11-01 00:00:00,41.17,1.0000,0.307164,12.21,0.00000797,4.7292,0.100187,11.64062,35411.1,4.797,0.6698,245.11,2.2433,0.677,4.073,3.940,3.299,7.8861,0.99995,0.11413,14.894,1339.0,,0.5263,,,35441.7,1847.43,0.60885,0.0689500,69.97,17.772,0.122525
2023-11-02 00:00:00,40.24,1.0000,0.323036,11.90,0.00000785,4.6342,0.099236,11.00769,34981.8,4.708,0.6605,235.51,2.2682,0.697,4.015,4.089,3.076,7.8335,0.99982,0.10843,14.380,1302.7,,0.5383,,,34927.7,1801.22,0.60545,0.0679218,69.47,17.223,0.119748
2023-11-03 00:00:00,39.48,1.0001,0.329082,12.12,0.00000782,4.6150,0.097256,11.46194,34407.0,4.653,0.6720,237.61,2.3308,0.696,3.948,3.932,3.005,7.7599,1.00014,0.11456,14.710,1342.5,,0.5137,,,34741.2,1833.93,0.61274,0.0681178,69.48,17.288,0.122545
2023-11-04 00:00:00,42.44,1.0002,0.328197,12.22,0.00000794,4.6889,0.097762,11.51000,35237.8,4.714,0.6772,240.47,2.3722,0.823,4.023,4.002,2.970,8.1027,1.00014,0.11917,15.210,1340.6,,0.5284,,,35090.3,1857.44,0.61589,0.0691332,70.52,17.510,0.123631
2023-11-05 00:00:00,41.19,1.0000,0.341821,12.37,0.00000815,4.7689,0.098190,12.23735,35048.2,4.778,0.6925,237.82,2.4680,0.930,4.064,4.116,2.921,8.3725,0.99973,0.12684,16.127,1332.2,,0.4921,,,35050.0,1893.74,0.66122,0.0710949,71.62,17.996,0.125625
2023-11-06 00:00:00,42.16,1.0000,0.362511,13.07,0.00000845,4.9649,0.097645,12.97854,35399.7,5.109,0.7365,242.76,2.3407,0.914,4.250,4.323,2.643,8.7212,0.99996,0.15758,16.933,1332.7,,0.6034,,,35028.6,1901.57,0.71510,0.0764386,74.45,18.487,0.130975
2023-11-07 00:00:00,42.95,1.0000,0.351370,12.82,0.00000822,4.9291,0.096639,13.05682,35897.8,4.932,0.7410,243.99,2.3295,0.851,4.197,4.248,2.649,8.4690,1.00001,0.13724,16.960,1295.6,,0.6284,,,35449.0,1886.02,0.68551,0.0734150,73.50,18.173,0.126687
2023-11-08 00:00:00,43.14,1.0000,0.357941,12.98,0.00000829,5.0370,0.098397,14.93632,36000.0,5.195,0.7884,245.51,2.2809,0.856,4.270,4.443,2.684,8.6693,0.99995,0.13382,16.954,1319.0,,0.7025,,,35626.4,1889.10,0.68737,0.0752868,73.08,18.360,0.127678
2023-11-09 00:00:00,45.33,0.9999,0.368600,12.96,0.00000824,5.0885,0.098918,14.63191,36408.5,5.119,0.8533,239.89,2.4290,0.902,4.093,4.500,2.694,9.0117,0.99999,0.13606,16.436,1376.1,,0.6669,,,36694.0,2119.30,0.66693,0.0735724,73.87,20.686,0.122978
2023-11-10 00:00:00,56.72,1.0000,0.385834,14.70,0.00000851,5.2986,0.106264,15.49641,37264.9,5.281,0.8431,239.79,2.5045,1.108,4.384,4.585,2.929,9.1796,0.99982,0.13598,18.060,1322.4,,0.6455,,,37311.7,2077.88,0.65980,0.0754120,73.28,20.804,0.123835
2023-11-11 00:00:00,56.35,0.9996,0.384472,16.83,0.00000909,5.5575,0.107987,16.46640,36758.2,5.401,0.8028,236.65,2.4102,1.170,4.458,4.737,2.911,9.2355,0.99951,0.13610,17.689,1286.7,,0.6400,,,37139.8,2052.75,0.66233,0.0784833,75.24,19.990,0.125059
2023-11-12 00:00:00,56.30,1.0001,0.383330,18.99,0.00000890,5.7102,0.108435,16.03817,36524.4,5.413,0.8978,236.29,2.3019,1.190,4.677,5.151,2.882,9.5311,0.99974,0.13460,17.275,1288.5,,0.7088,,,37053.9,2045.29,0.66152,0.0779460,74.90,20.043,0.124302
2023-11-13 00:00:00,51.63,1.0000,0.356846,16.11,0.00000855,5.3515,0.106850,14.35596,36400.0,5.250,0.8832,234.08,2.2534,1.140,4.512,4.996,3.009,9.1814,1.00001,0.12406,15.425,1379.4,,0.7094,,,36494.1,2054.78,0.67098,0.0745612,71.16,20.071,0.122392
2023-11-14 00:00:00,56.81,1.0000,0.357933,17.08,0.00000833,5.1965,0.102207,13.94226,35470.3,5.052,0.9177,231.86,2.8484,1.117,4.268,4.794,3.008,9.1149,1.00005,0.12518,15.565,1384.2,,0.7350,,,35544.4,1979.44,0.62967,0.0723686,70.65,19.097,0.117904
2023-11-15 00:00:00,65.54,1.0002,0.378953,20.71,0.00000880,5.5646,0.104170,15.03378,37407.7,5.385,0.9199,237.96,3.0066,1.212,4.733,5.215,2.820,9.6724,1.00027,0.13350,17.068,1418.8,,0.7669,,,37896.7,2060.92,0.64865,0.0763301,74.07,19.884,0.121588
2023-11-16 00:00:00,57.75,0.9998,0.370756,21.73,0.00000848,5.3538,0.102441,13.86801,36175.2,5.194,0.8447,233.78,3.0517,1.117,4.413,4.849,2.851,9.5789,0.99972,0.12834,15.893,1340.4,,0.7229,,,36159.1,1961.50,0.61189,0.0794417,70.91,19.330,0.118411
2023-11-17 00:00:00,58.53,0.9998,0.367174,21.94,0.00000882,5.2415,0.103749,13.69531,36600.0,5.105,0.8309,229.74,3.3862,1.175,4.328,4.737,2.903,9.3856,0.99983,0.12622,16.174,1355.1,,0.7364,,,36625.0,1961.40,0.61339,0.0865055,70.33,19.315,0.118306
2023-11-18 00:00:00,58.58,1.0000,0.377520,21.97,0.00000857,5.2917,0.102943,13.76111,36494.4,5.063,0.8323,227.46,3.3621,1.141,4.320,4.713,2.810,9.2397,1.00000,0.12729,15.989,1365.3,,0.7094,,,36586.1,1963.34,0.61082,0.0802872,69.92,19.216,0.119172
2023-11-19 00:00:00,61.10,0.9999,0.384204,22.87,0.00000869,5.4351,0.103471,14.89939,37400.0,5.239,0.8527,230.23,3.4108,1.356,4.602,4.888,2.752,9.3963,1.00002,0.13681,16.769,1388.2,,0.7409,,,37373.9,2012.77,0.62585,0.0805087,70.57,19.595,0.121155
2023-11-20 00:00:00,56.59,1.0000,0.380441,20.86,0.00000841,5.3019,0.100989,14.47442,37514.9,5.187,0.8099,226.42,3.0633,1.349,4.528,4.689,2.745,8.9772,0.99998,0.13884,15.887,1404.5,,0.7685,,,37480.5,2021.87,0.61233,0.0776695,69.56,19.454,0.119889
2023-11-21 00:00:00,51.66,1.0000,0.356778,19.03,0.00000773,4.8627,0.096158,13.34242,35900.0,4.853,0.7285,216.77,3.3478,1.266,4.087,4.199,2.736,8.2164,1.00003,0.12550,14.207,1374.4,,0.7380,,,35777.1,1934.14,0.57953,0.0717995,66.22,18.083,0.113617
2023-11-22 00:00:00,57.58,0.9999,0.380437,20.81,0.00000809,5.1708,0.101159,14.21166,37213.4,6.114,0.7723,224.10,3.2200,1.385,4.438,4.473,2.867,8.8072,0.99996,0.14506,16.045,1465.0,,0.6854,,,37428.1,2064.20,0.61099,0.0757167,68.73,18.985,0.118162
2023-11-23 00:00:00,56.42,1.0000,0.387111,20.64,0.00000812,5.1358,0.101764,14.39201,37300.0,6.337,0.7731,225.36,3.3919,1.420,4.599,4.485,2.923,8.7452,1.00011,0.13869,15.101,1471.0,,0.6878,,,37300.9,2062.76,0.62010,0.0761886,69.53,18.942,0.117281
2023-11-24 00:00:00,56.85,0.9997,0.385892,20.89,0.00000819,5.2397,0.104633,14.50109,37809.7,6.170,0.7601,226.59,3.4670,1.428,4.599,4.642,2.993,8.9070,0.99968,0.15419,15.593,1456.9,,0.6893,,,37710.4,2081.28,0.62158,0.0782093,70.76,19.215,0.118043
2023-11-25 00:00:00,58.84,0.9999,0.394383,21.37,0.00000847,5.3305,0.108879,14.77569,37806.8,6.181,0.7797,227.55,3.3203,1.419,4.730,4.787,3.048,9.4974,0.99977,0.15205,17.131,1458.0,,0.6734,,,37800.2,2083.76,0.62298,0.0789615,71.85,19.459,0.121099
2023-11-26 00:00:00,57.54,0.9999,0.387957,21.08,0.00000830,5.3257,0.107823,14.78098,37402.7,6.177,0.7619,226.92,3.1689,1.361,4.669,4.605,3.127,9.9038,0.99991,0.14972,17.134,1488.4,,0.7325,,,37469.9,2062.85,0.61565,0.0786265,70.03,19.102,0.119912
2023-11-27 00:00:00,55.07,0.9999,0.378089,20.36,0.00000820,5.1543,0.101901,14.18816,36840.5,6.297,0.7438,223.40,3.3111,1.346,4.480,4.538,3.380,9.3120,0.99986,0.14842,16.659,1477.3,,0.7329,,,37254.1,2027.19,0.60392,0.0787952,69.24,18.557,0.116579
2023-11-28 00:00:00,58.20,0.9999,0.385558,20.66,0.00000832,5.2724,0.102991,14.53238,37852.1,6.166,0.7483,223.26,3.2419,1.340,4.581,4.533,3.219,9.2517,0.99998,0.14690,16.566,1487.3,,0.6587,,,37832.7,2049.41,0.61093,0.0808977,69.78,18.856,0.118570
2023-11-29 00:00:00,59.28,1.0001,0.381429,21.10,0.00000823,5.1651,0.103483,14.52261,37806.4,6.018,0.7580,223.28,3.4320,1.280,4.514,4.440,3.337,9.2237,1.00010,0.14343,16.740,1522.8,,0.7258,,,37870.0,2029.53,0.60940,0.0804914,70.00,18.749,0.118659
2023-11-30 00:00:00,59.25,1.0000,0.375870,21.38,0.00000831,5.4699,0.103479,14.40824,38029.0,5.951,0.7622,221.64,3.5491,1.284,4.557,4.385,3.400,9.2524,0.99989,0.14306,18.430,1528.2,,0.6903,,,37717.7,2052.03,0.60642,0.0834500,69.42,18.618,0.118329
2023-12-01 00:00:00,59.81,0.9999,0.383915,21.86,0.00000837,5.4775,0.103148,15.00000,38747.0,6.014,0.7999,225.19,3.6375,1.449,4.687,4.498,3.278,9.4640,0.99985,0.15010,17.981,1547.2,,0.6485,,,38690.0,2086.99,0.61285,0.0838723,71.62,18.994,0.119837
2023-12-02 00:00:00,63.74,0.9999,0.398001,22.24,0.00000853,5.5655,0.103267,15.99485,39890.0,6.179,0.8152,228.20,3.8730,1.412,4.835,4.671,3.333,9.6382,0.99999,0.15186,17.799,1543.9,,0.6216,,,39477.1,2165.60,0.62121,0.0861725,72.22,19.605,0.121703
2023-12-03 00:00:00,62.98,0.9998,0.394822,21.96,0.00000902,5.5421,0.103102,15.71294,39939.2,6.064,0.8144,230.04,3.7327,1.426,4.706,4.577,3.517,9.5359,0.99975,0.14939,17.446,1518.9,,0.6825,,,39975.1,2193.33,0.62347,0.0857258,72.30,19.822,0.122052
2023-12-04 00:00:00,61.57,1.0000,0.406847,22.69,0.00000922,5.6302,0.103827,15.80191,41984.6,6.104,0.8102,252.25,3.6899,1.420,5.130,4.728,3.527,9.7687,0.99998,0.15055,16.853,1483.9,,0.6471,,,41984.7,2243.02,0.62450,0.0919200,72.87,19.942,0.122147
2023-12-05 00:00:00,60.95,1.0000,0.425799,24.56,0.00000948,5.9054,0.103579,15.72227,44071.9,6.264,0.8127,250.91,3.6482,1.422,5.112,4.787,3.396,9.8846,1.00003,0.15791,17.150,1482.9,,0.7165,,,44080.8,2292.90,0.62109,0.0943619,74.31,20.282,0.122516
2023-12-06 00:00:00,61.91,1.0000,0.442386,26.22,0.00000973,6.0424,0.104739,15.26699,43749.9,6.005,0.8189,244.57,3.6449,1.398,4.884,4.734,3.240,9.7428,0.99991,0.16320,16.959,1427.8,,0.7261,,,43761.7,2233.47,0.64022,0.0948470,72.44,20.265,0.125400
2023-12-07 00:00:00,67.81,1.0001,0.456155,26.28,0.00000979,6.2413,0.104228,15.70730,43310.1,6.294,0.8425,247.08,3.8602,1.537,5.074,5.041,3.249,9.9053,0.99969,0.16466,18.261,1452.9,,0.6855,,,43291.7,2356.41,0.64339,0.0959000,74.06,21.979,0.126135
2023-12-08 00:00:00,74.90,0.9999,0.545402,30.41,0.00001021,6.8396,0.106640,16.91262,44162.6,6.518,0.9068,253.63,3.7351,1.590,5.223,5.225,3.360,10.4184,0.99971,0.17430,19.283,1445.3,,0.6895,,,44179.5,2358.77,0.67264,0.1016398,78.55,22.296,0.132346
2023-12-09 00:00:00,72.32,1.0002,0.578779,31.89,0.00001001,7.1049,0.106621,16.20777,43681.5,6.832,0.8843,252.75,3.8007,1.928,5.576,5.133,3.860,10.4730,1.00006,0.16930,18.640,1429.1,,0.6510,,,43709.6,2340.25,0.65869,0.0984864,76.36,22.073,0.133857
2023-12-10 00:00:00,74.77,1.0001,0.594645,37.14,0.00001032,7.3445,0.107750,16.35790,43881.9,6.605,0.9215,251.00,3.9261,1.842,5.580,5.149,3.709,10.6870,0.99989,0.17126,21.280,1418.0,,0.6844,,,43788.0,2351.33,0.66175,0.1018520,77.18,21.968,0.133024
2023-12-11 00:00:00,70.26,1.0002,0.551241,38.02,0.00000952,6.7068,0.103845,14.77119,41200.0,6.110,0.8422,230.27,4.1626,2.054,5.297,4.612,4.100,9.8591,0.99947,0.15861,24.035,1392.2,,0.6903,,,41236.8,2224.51,0.61850,0.0941431,72.71,20.130,0.123439
2023-12-12 00:00:00,68.56,1.0002,0.578306,37.45,0.00000958,7.1244,0.103620,14.50798,41399.9,6.231,0.8858,232.14,4.1381,1.987,5.535,4.642,3.943,11.7265,1.00006,0.15991,25.608,1360.6,,0.6771,,,41469.9,2201.84,0.61900,0.0937643,72.35,20.344,0.123183
